GEOID,E_TOTPOP,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
37191000104,5769,0.161,0.3033,0.1877,0.4423,0.2148
37191000200,3056,0.6083,0.8323,0.6152,0.8129,0.7708
37191000302,5070,0.6011,0.8841,0.8165,0.3343,0.6769
37191000303,6671,0.3867,0.5706,0.5434,0.3094,0.4254
37191000304,5715,0.7515,0.4718,0.5963,0.5434,0.6602
37191000401,5867,0.3928,0.3097,0.5381,0.1719,0.2871
37191000402,4005,0.7223,0.8826,0.6386,0.5733,0.764
37191000500,2919,0.5939,0.2563,0.6091,0.6535,0.5678
37191000601,3947,0.9905,0.9932,0.8606,0.788,0.9886
37191000603,5611,0.6375,0.7846,0.9215,0.4684,0.7098
37191000604,3377,0.9867,0.9076,0.8119,0.752,0.9572
37191000700,2425,0.9561,0.8141,0.8912,0.3877,0.8477
37191000800,2552,0.758,0.7512,0.6023,0.9644,0.8686
37191000901,4736,0.6242,0.8527,0.7406,0.6304,0.7439
37191000902,4345,0.8386,0.9902,0.7738,0.8663,0.947
37191001000,3823,0.5489,0.6365,0.2791,0.5392,0.5663
37191001102,3319,0.4019,0.4824,0.4475,0.9553,0.6564
37191001103,3844,0.6977,0.164,0.5937,0.3627,0.4761
37191001104,3639,0.2598,0.7649,0.2557,0.1658,0.297
37191001200,3772,0.7473,0.8535,0.7957,0.9936,0.9318
37191001301,5558,0.3527,0.738,0.6998,0.6331,0.6034
37191001302,4047,0.461,0.6729,0.6832,0.6104,0.6261
37191001401,3450,0.5307,0.7751,0.7844,0.6062,0.6928
37191001402,1892,0.7973,0.9326,0.9992,0.6388,0.8727
37191001500,2489,0.7758,0.5933,0.9902,0.8955,0.8515
37191001800,2613,0.9739,0.8538,0.9403,0.9326,0.9777
37191001900,4239,0.8496,0.8732,0.8697,0.7925,0.897
37191002000,876,0.9424,0.9583,0.9679,0.8175,0.9659
37193960101,2875,0.5277,0.1935,0.0551,0.3059,0.2977
37193960102,3685,0.6924,0.638,0.3055,0.6463,0.6674
37193960200,3456,0.8769,0.5271,0.1076,0.3022,0.603
37193960300,6459,0.7818,0.2753,0.1526,0.4797,0.5409
37193960401,3496,0.5708,0.4207,0,0.0867,0.2492
37193960402,3132,0.3822,0.7031,0.0325,0.1855,0.3193
37193960500,3139,0.8678,0.9065,0.3301,0.8436,0.883
37193960600,2743,0.5909,0.3101,0.5,0.852,0.647
37193960700,4497,0.9144,0.9424,0.2897,0.9519,0.9348
37193960801,3672,0.8333,0.4972,0.0593,0.2544,0.5341
37193960802,4898,0.4117,0.7024,0.0736,0.6017,0.511
37193960901,2052,0.3261,0.4669,0.0506,0.1465,0.2114
37193960902,2310,0.692,0.348,0.1503,0.5426,0.5348
37193961001,4103,0.5288,0.3991,0.1435,0.8739,0.6
37193961002,4971,0.4053,0.5392,0.2715,0.4457,0.4326
37193961100,3759,0.5678,0.8383,0.5189,0.9659,0.8106
37193961201,3886,0.6955,0.6066,0.0797,0.3294,0.5167
37193961202,2992,0.5436,0.5524,0.1276,0.5604,0.5235
37195000100,3426,0.9939,0.8743,0.932,0.997,0.9973
37195000200,707,0.9996,0.5774,0.969,0.9966,0.9924
37195000300,2185,0.9746,0.9322,0.9607,0.944,0.986
37195000401,4658,0.9508,0.2965,0.7836,0.8637,0.8523
37195000402,3677,0.7246,0.6721,0.8614,0.7683,0.7913
37195000501,3431,0.1587,0.2435,0.5189,0.2798,0.1928
37195000502,4899,0.3784,0.301,0.5952,0.0401,0.1803
37195000601,4160,0.8644,0.6376,0.8995,0.6948,0.828
37195000602,3332,0.1739,0.0182,0.5189,0.0242,0.0193
37195000701,2046,0.9913,0.9985,0.9947,0.9538,0.9996
37195000702,2786,0.8795,0.9345,0.9845,0.9163,0.9587
37195000801,2302,1,0.9383,0.9996,0.3461,0.9345
37195000802,3644,0.9057,0.919,0.9434,0.9765,0.9773
37195000900,4052,0.5534,0.5551,0.489,0.4158,0.533
37195001000,1648,0.5898,0.6755,0.6265,0.5695,0.6553
37195001100,1196,0.8182,0.3215,0.7054,0.2817,0.5864
37195001200,3575,0.764,0.9693,0.6647,0.5748,0.8223
37195001301,2983,0.522,0.4495,0.7791,0.7562,0.6534
37195001302,1925,0.4148,0.5589,0.435,0.3544,0.4367
37195001401,3167,0.2818,0.4014,0.3459,0.0295,0.1223
37195001402,5603,0.7432,0.7081,0.8014,0.6857,0.7746
37195001501,2909,0.6462,0.7562,0.3977,0.5051,0.65
37195001502,2898,0.1621,0.6327,0.4936,0.1859,0.2473
37195001600,3521,0.1591,0.7115,0.3875,0.627,0.4299
37195001700,3937,0.8417,0.8395,0.6073,0.8875,0.8879
37197050101,5667,0.4682,0.2844,0.0755,0.4832,0.3686
37197050102,3490,0.5629,0.6551,0.0797,0.5808,0.5621
37197050200,4224,0.4087,0.7694,0.1427,0.6445,0.5602
37197050300,5587,0.6905,0.6274,0.2594,0.6085,0.6492
37197050401,3014,0.9504,0.3745,0.3576,0.6835,0.7648
37197050402,2780,0.3186,0.4627,0.2179,0.6619,0.4386
37197050502,5183,0.4886,0.5146,0.4041,0.251,0.4129
37197050503,3189,0.4398,0.4536,0.2406,0.9159,0.6129
37197050504,4146,0.8235,0.9712,0.4215,0.9212,0.9167
37199960101,4067,0.8598,0.872,0.04,0.1749,0.6314
37199960102,2022,0.653,0.9553,0.1526,0.5967,0.7239
37199960200,4622,0.3144,0.8413,0.1276,0.8554,0.6227
37199960300,3293,0.5663,0.432,0.0449,0.866,0.6076
37199960400,4534,0.508,0.2022,0.0736,0.2643,0.2814
